Wavenumber,ACBCM_KMS0007_ATR_20241126_01,ACBCM_KMS0008_ATR_20241126_01,ACBCM_KMS0009_ATR_20241126_01,ACBCM_KMS0010_ATR_20241127_01,ACBCM_KMS0013_ATR_20241128_01,ACBCM_KMS0014_ATR_20241129_01,ACBCM_KMS0016_ATR_20241129_01,ACBCM_KMS0017_ATR_20241129_01,ACBCM_KMS0018_ATR_20241129_01,ACBCM_KMS0025_ATR_20241129_01,ACBCM_KMS0026_ATR_20241129_01,ACBCM_KMS0027_ATR_20241129_01,ACBCM_KMS0028_ATR_20241129_01,ACBCM_KMS0029_ATR_20241129_01,ACBCM_KMS0030_ATR_20241130_01,ACBCM_KMS0031_ATR_20241130_01,ACBCM_KMS0032_ATR_20250117_01,ACBCM_KMS0033_ATR_20250117_01
3995.300918543,0.6090515535149102,0.7585312697634269,0.7796746907364188,0.8467854352571095,0.7775608288488904,0.9666514371451165,0.9381676732615737,0.9242351968909703,0.9780674746090875,0.8525910229000434,0.9519709804178508,0.9595147458080715,0.9527394637360826,0.9487474086286509,0.6150911172763907,0.9911244799574284,0.7780622064015066,0.8797434353733966
3994.81880186404,0.6091829710745205,0.7585344627052396,0.7796877859211345,0.8469481785708759,0.7776201404628867,0.9666902620125336,0.9380516916168471,0.9239787806474121,0.9780568927099457,0.8524829783939469,0.9518850507474986,0.9594419356957847,0.9526523032097579,0.9487866935072913,0.6151669836484416,0.9910098093260635,0.7781681224158995,0.8797316858314927
3994.33668518508,0.6093143457429842,0.7586128285858054,0.7797283560256308,0.8470049130986703,0.7777127884883993,0.9667145421347719,0.9380267638884938,0.923815964964579,0.9780501745846784,0.8524014939824858,0.9519118384070413,0.9593589910565384,0.9525698535470646,0.9488135983314425,0.6153457621955954,0.9909166210717976,0.7782834262909433,0.8797435857801837
3993.85456850612,0.6093995071864355,0.7587517033445885,0.7797546566036652,0.8469708221621886,0.7778222580359304,0.9666936644037136,0.9380871915083983,0.9237551616577706,0.9780472315422991,0.852351645049132,0.9520498695000633,0.9592733671646595,0.952498146137999,0.9488239677713842,0.6155612170730252,0.990840334034324,0.7784038398724612,0.8797715190970588
3993.37245182716,0.6093887890211357,0.7589117531033369,0.779717280967792,0.8468829561005471,0.7779255106284622,0.9666085759914579,0.9381988791932037,0.9237753257171963,0.9780460510426284,0.8523239071969227,0.9522770763638606,0.959189101782719,0.9524349287837439,0.9488194384167206,0.6157431449094221,0.9907698948316987,0.7785216588311853,0.8798100114751028
3992.8903351482,0.6092454318824738,0.7590419770195234,0.7795784462179173,0.8467912193195074,0.7780058747884769,0.9664578554976428,0.9383092603413381,0.9238362106724096,0.9780438217013698,0.852301445861566,0.9525539009598895,0.9591057833843263,0.9523732138050777,0.9488076148698147,0.6158344429901222,0.9906944012135337,0.7786284003077583,0.8798567797785071
3992.40821846924,0.6089618057479135,0.7590971613714237,0.7793325676457117,0.8467462956954298,0.7780595647862536,0.9662592035773181,0.9383645663022179,0.9238956853331943,0.9780385895359679,0.8522708007158917,0.9528299924941099,0.9590207146952716,0.9523074048051107,0.9488005376399018,0.6158044084584773,0.9906118375655361,0.7787169231661942,0.8799111019666943
3991.92610179028,0.6085684116313167,0.7590601438094557,0.7790173645600696,0.8467797436927423,0.7780939121705568,0.966042032016189,0.9383361959167152,0.9239319910393345,0.9780308671855428,0.8522320993825044,0.9530620249607973,0.95893323777831,0.9522389821181577,0.948809488171428,0.6156587187368925,0.9905346614773849,0.7787838877991037,0.8799707708973245
3991.44398511132,0.6081294198556236,0.7589490909594656,0.778709496899764,0.8468957115252393,0.7781188687183231,0.9658386397849095,0.9382323515135768,0.9239516023585215,0.9780239912460057,0.8522013198326309,0.9532235519946725,0.9588483039931377,0.9521776784626242,0.948841182284487,0.6154354228937435,0.9904897029582704,0.7788300691366669,0.8800292478757179
3990.96186843236,0.6077256750315727,0.7588143206467612,0.7785027536164983,0.847065786079129,0.7781368076713596,0.96567384997746,0.9380999265377545,0.9239861964225551,0.9780229973377335,0.852204827548131,0.9533123848407856,0.9587783578855089,0.9521383142518623,0.9488936182531361,0.6151927199384052,0.9905104814560046,0.7788590284480837,0.8800749340144763
3990.4797517534,0.6074243383353911,0.7587161248501727,0.7784690514263978,0.8472391898688286,0.7781388368924361,0.9655579759367509,0.938003675164944,0.9240722528804974,0.9780318074113744,0.8522648927183386,0.9533463906106606,0.9587395303196987,0.952132724827617,0.948955900498722,0.6149856500458387,0.990621359351442,0.7788746548396281,0.880095050869303
3989.99763507444,0.6072624920219376,0.7587075498383559,0.7786363816974529,0.8473531517488292,0.7781080893529778,0.9654876123496972,0.9380069489278997,0.9242328163482348,0.978051101331903,0.8523891521027012,0.9533542890499992,0.9587473186910057,0.9521638192821615,0.9490101012991426,0.6148529048737869,0.9908270041539577,0.7788798899493702,0.8800797156355635
3989.51551839548,0.6072332678974848,0.7588114156048066,0.7789716701018168,0.847355065655244,0.7780304635666676,0.965450953971566,0.9381429243955247,0.9244591412822901,0.9780768380647242,0.852562318147765,0.9533600671688511,0.9588091762467817,0.9522217148961919,0.9490376517817489,0.6148025871308443,0.9911037940173231,0.7788757219847404,0.8800280910494355
3989.03340171652,0.607295085801696,0.7590142405595718,0.7793954735601961,0.8472201563119701,0.7779050754314104,0.9654364747295551,0.9384022607494465,0.9247117492093291,0.9781016152564604,0.8527510556054504,0.9533725615964947,0.9589205272392333,0.9522875015605224,0.9490265822735411,0.6148143107327534,0.9914055438917585,0.7788619721475075,0.8799506364835431
3988.55128503756,0.6073869770836202,0.7592728517886242,0.7798046619740444,0.8469567576766229,0.7777479397834716,0.9654377834387219,0.9387366270801017,0.924932024903959,0.978116813515669,0.8529131601085809,0.9533849752280723,0.959064671355707,0.9523391255440731,0.9489752405287034,0.6148478900975282,0.99167310340185,0.7788387846244661,0.8798687295262219
3988.0691683586,0.6074570855890072,0.7595334011443624,0.780114336334748,0.8466047635472629,0.7775869837537865,0.9654559969286561,0.9390780109313887,0.9250688377040768,0.9781165749411042,0.8530152215338557,0.953381918319501,0.9592175030601303,0.9523618774464638,0.9488939392158443,0.6148628286678487,0.9918558648919953,0.7788080313786605,0.8798079835671516
3987.58705167964,0.6074797176115978,0.7597519466762483,0.7802841752348176,0.8462200904556723,0.7774493137883304,0.965495720673618,0.9393644841356242,0.9250993430404574,0.978099894709186,0.8530438522328068,0.953351408672536,0.9593548616208831,0.9523540219911758,0.9488006113989905,0.6148334929764443,0.9919275881176627,0.7787735939121111,0.8797899011488154
3987.10493500068,0.6074580087614289,0.7599030332049348,0.7803214540007999,0.8458631599291265,0.7773514147982453,0.9655590397026494,0.939553209686934,0.9250353456767211,0.9780706286447176,0.8530070302698348,0.9532934512126211,0.9594557746050365,0.9523271041316169,0.9487160739773637,0.6147554148093277,0.9918907003833806,0.7787411688708227,0.8798261726858493
3986.62281832171,0.6074153400223771,0.759983909793885,0.780267590582398,0.845579454365742,0.7772917291168172,0.9656403123698323,0.9396312179028696,0.9249149975619023,0.9780352494273703,0.8529271411706417,0.9532217308809801,0.9595071581259953,0.9522997801812204,0.948655811926734,0.6146444336717993,0.9917720423579677,0.7787164213621377,0.8799132532196905
3986.14070164275,0.6073794326438517,0.7600064773605437,0.7801737977267671,0.8453941482709463,0.7772538371343551,0.9657253714845498,0.9396084303544437,0.9247844281406704,0.9780000879660402,0.8528295656894509,0.953156869987278,0.959502559012572,0.95229029121482,0.9486268181554723,0.6145271110358188,0.9916099678218542,0.778703775591068,0.8800334455335083
3985.65858496379,0.6073677765813144,0.7599868404807186,0.7800777089658956,0.8453127780165475,0.7772162289790552,0.9657947640160365,0.9395060981053374,0.9246775028293605,0.9779692828051102,0.8527320333204088,0.9531154270342945,0.9594401453787134,0.9523092972444864,0.9486272635763408,0.6144298987808321,0.9914393799715422,0.7787055313469476,0.8801586530488023
3985.17646828483,0.6073803846664388,0.7599366303259405,0.7799901791291567,0.8453269906635462,0.7771657684246088,0.9658321818836098,0.939344640398524,0.9246020188844849,0.9779442592869297,0.8526391361254773,0.9530996828071501,0.959321923740016,0.9523561980235581,0.9486499182536057,0.6143687994770273,0.9912785194592902,0.7787214702740312,0.8802599800109941
3984.69435160587,0.6074039981549654,0.7598629910162699,0.7799015897166593,0.8454215191184002,0.7771037181205414,0.9658293035318034,0.9391410423281412,0.9245425182213285,0.9779253632055829,0.8525458250723755,0.9530957171223964,0.9591545035815544,0.9524214582088409,0.9486862692545633,0.6143485058432279,0.9911279981168345,0.7787492332527455,0.8803124579442986
3984.21223492691,0.6074225313746799,0.7597724314651022,0.7797971377516009,0.845580174996635,0.777046248067072,0.9657888683212162,0.9389110701034005,0.9244736298240027,0.9779139442225075,0.8524453788352403,0.9530798319994956,0.9589517611967743,0.9524920219575452,0.9487305836386666,0.6143650221485509,0.9909759776168111,0.7787848781757684,0.8803014577508336
3983.73011824795,0.6074282908077678,0.7596760959722002,0.7796737955502204,0.8457876240711618,0.7770149591748706,0.9657213493991276,0.9386746320526207,0.9243790607312765,0.9779130791010647,0.8523375781331337,0.953032374086433,0.9587357437125514,0.9525578032087347,0.9487809050240794,0.6144116215504799,0.9908098752277488,0.7788237670237161,0.8802253821719802
3983.24800156899,0.6074260849622698,0.7595935057774701,0.7795470352603462,0.8460257387121232,0.7770280859623364,0.9656396238189673,0.9384613048416725,0.9242612027419308,0.9779267045250548,0.8522313970209706,0.9529469974063224,0.9585376562247845,0.9526141194763327,0.9488370030243062,0.6144822026985471,0.9906234208539225,0.7788608869986318,0.8800947469696633
3982.76588489003,0.6074305619650465,0.7595488536067703,0.779446037588443,0.8462708520587907,0.7770907122519597,0.9655523039327224,0.9383072617735158,0.9241423688189805,0.9779564259603566,0.8521422732859276,0.9528370053906772,0.9583919788587052,0.9526615242555305,0.9488968976150469,0.614571713210092,0.9904221293817378,0.7788919732715045,0.8799298248702508
3982.28376821107,0.6074569808913297,0.7595622685670101,0.7793976911270808,0.8464956615149454,0.7771938261403217,0.9654606912454456,0.9382444186062523,0.9240511819387568,0.9779988441660354,0.8520837860081302,0.9527288340117385,0.9583262289643785,0.9527024875043756,0.9489549212541556,0.6146737859122594,0.9902187875608347,0.778914882158681,0.8797548431381779
3981.80165153211,0.6075136675415619,0.7596435473124651,0.7794147634589011,0.8466699779894306,0.7773180446006315,0.9653608336389395,0.9382929223411272,0.9240092380003763,0.9780440423422152,0.852062271481511,0.9526532800335947,0.9583549273363342,0.9527376240385786,0.9490010962490392,0.6147765718306332,0.9900284195297246,0.7789305115555277,0.8795961619361335
3981.31953485315,0.6075962122822148,0.759785947959364,0.7794875848037351,0.8467710149537347,0.777442652298907,0.965248731836387,0.9384503812178637,0.9240170457171185,0.9780784472623077,0.8520734339120116,0.9526300387512762,0.9584713462440867,0.95276375640289,0.9490250123632524,0.6148631918060435,0.9898609207796606,0.7789432941643204,0.8794754601357555
3980.83741817419,0.6076894248225224,0.759968654488371,0.779589523115871,0.8467906450943425,0.7775525369058405,0.965124661517793,0.9386919774890976,0.924053277988494,0.9780896668526646,0.8521057074846881,0.9526602879795535,0.9586483072371726,0.9527750778049677,0.949020329615497,0.6149150927290858,0.9897178228474577,0.7789604823273909,0.8794062812616846
3980.35530149523,0.6077714986498431,0.7601616798531246,0.7796875910827585,0.8467391003734014,0.7776402807810011,0.9649953091965304,0.9389739746392162,0.9240822358764175,0.978071456950452,0.8521462366944443,0.9527258501095243,0.9588421314226006,0.952765623467073,0.9489883995622724,0.6149162027799481,0.9895939026190388,0.7789903884630639,0.8793925342255371
3979.87318481627,0.6078220327150683,0.760336335720195,0.7797574526250329,0.8466417910230754,0.7777054810667532,0.9648708337539483,0.9392467315612009,0.9240713612370374,0.9780274835946147,0.8521877334483028,0.952797676759137,0.9590069556097208,0.9527327330622837,0.9489388896926799,0.6148588362401902,0.989481672983378,0.779038526132484,0.8794279852966136
3979.39106813731,0.60782446830468,0.7604692108176622,0.7797871106848627,0.8465332066804765,0.777751533223502,0.9647599573781371,0.9394601923952857,0.9240006505816031,0.9779705445605257,0.8522298887517105,0.9528441052680867,0.9591027295381163,0.9526779845679954,0.9488875255346467,0.6147434144413356,0.9893738401756835,0.7791055093509099,0.8794983214609251
3978.90895145835,0.6077675953603711,0.7605439174833079,0.7797743191711456,0.8464470715365614,0.7777833700437683,0.9646658044101651,0.9395691408237469,0.923867851549797,0.9779181718191644,0.8522769048399045,0.9528397885771795,0.9591041736332644,0.9526065832149204,0.9488510781886538,0.6145754383309265,0.9892648295892202,0.7791854845561585,0.8795853767505651
3978.42683477939,0.6076468849265638,0.760550911810106,0.7797190802251365,0.846406209135553,0.7778071680888117,0.9645858813989823,0.939539638869225,0.9236840052899109,0.9778848339600942,0.8523319247733804,0.9527717485933941,0.959005826984638,0.9525250492582022,0.948841027280367,0.6143607332739943,0.9891503014258629,0.7792680322711402,0.8796734670098023
3977.94471810043,0.6074651846615855,0.7604850446152739,0.7796174772515356,0.8464218878878684,0.7778332311810994,0.9645159107299173,0.9393482006679437,0.9234646973972918,0.9778779678799008,0.8523935571316202,0.9526376150098442,0.9588202171932734,0.9524400267830117,0.948861697372687,0.6141024194076857,0.9890244008474983,0.7793409888865964,0.8797522621191568
3977.46260142147,0.6072371628808106,0.7603472930786322,0.7794636862002767,0.8464944306535498,0.7778763158415429,0.9644571473106719,0.9389900969098883,0.9232229390534833,0.9778954465167269,0.8524554468830993,0.9524449756437671,0.9585751307107245,0.9523582593872699,0.9489096348693381,0.6138038442774768,0.9888812154813638,0.7793951926505316,0.8798192896898352
3976.98048474251,0.606989270374023,0.7601471675143934,0.7792582481892566,0.846618834834636,0.7779522452997032,0.964419867659148,0.9384839637980161,0.9229658993145072,0.9779288225056078,0.8525112327082426,0.9522077313231397,0.95830510083986,0.9522869256802597,0.9489772057356959,0.6134730219309544,0.98871771000718,0.77942841687083,0.8798788066136771
3976.49836806355,0.6067620269859992,0.7599075886772867,0.7790193927343785,0.846789210331155,0.7780733467639879,0.9644237267845682,0.9378792810543052,0.9227006448728117,0.9779679277473603,0.8525594694949591,0.9519469174071353,0.958050190977972,0.9522359557260063,0.9490557691240852,0.6131313868377796,0.9885390222647705,0.7794458885130721,0.8799384515599389
3976.01625138459,0.6065996129371555,0.7596639630034022,0.7787870344906599,0.8470004150961143,0.778239328509509,0.9644887031379759,0.9372522435428612,0.9224403118795473,0.9780066927601292,0.8526068961452548,0.9516883915297134,0.9578472561388115,0.9522166932325613,0.9491391405921156,0.6128155308633492,0.9883625340615784,0.7794581051901828,0.8800042788583253
3975.53413470563,0.6065357872712275,0.7594565532993403,0.7786131045841009,0.8472467519981313,0.7784340826295327,0.9646241577852444,0.9366887125875312,0.922206085957037,0.9780452766216923,0.8526659233955964,0.9514580468224942,0.9577232643105175,0.9522387092659402,0.9492244912986051,0.6125692296348784,0.9882156179142524,0.7794762569475768,0.880077789676506
3975.05201802667,0.6065830706542711,0.7593235433300465,0.7785482269487907,0.8475166011125529,0.7786251650175197,0.9648199425705837,0.9362719242591626,0.9220271783101412,0.9780882863582112,0.852748327037996,0.9512783015014171,0.9576924042657992,0.9523061205158316,0.9493103942217257,0.612434585774546,0.9881323697715307,0.77950835852044,0.8801548417502189
3974.56990134771,0.6067238539031086,0.7592857918133047,0.7786159487808193,0.8477900042381237,0.7787748996770583,0.9650453487161945,0.9360528912554357,0.9219297651836778,0.978139892100818,0.8528557821883133,0.9511588198771174,0.9577505669179757,0.9524132957706811,0.9493944724710923,0.6124320454944353,0.9881403569615924,0.7795555329982694,0.8802275339696617
3974.08778466875,0.6069146753304354,0.7593411305863118,0.7788013824791699,0.8480393796845049,0.7788517652336624,0.9652570571713247,0.9360391554184028,0.9219276214093679,0.9781995724963296,0.8529757137888415,0.9510918385202762,0.9578755331674178,0.9525445451608605,0.9494717540931388,0.6125502041044549,0.9882522814816758,0.7796126433991076,0.8802876722230927
3973.60566798979,0.6070994928250546,0.7594650152458768,0.7790512816718222,0.8482330573639014,0.7788414221793025,0.9654127170606284,0.9361947578274634,0.9220154763547186,0.9782597724792984,0.853081905868572,0.9510525445658785,0.9580304552381069,0.9526767785746877,0.9495340841887949,0.6127432333076621,0.9884601197118651,0.7796708131564194,0.8803299237586758
3973.12355131083,0.6072341397330134,0.7596226036408812,0.7792971200615624,0.8483456924574102,0.7787525434644921,0.96548910690033,0.93645948413293,0.9221705123357746,0.9783088082538075,0.8531452517985615,0.9510099001063161,0.9581761795319237,0.952788006627053,0.9495725851694707,0.6129471272617163,0.988737331356583,0.7797222124212809,0.8803538628314749
3972.64143463187,0.6072986684144437,0.7597801739159536,0.7794763383580326,0.8483637173355891,0.7786137459455862,0.9654881798219467,0.9367683314923406,0.9223584791819441,0.9783353182933844,0.85314248662534,0.9509364668302605,0.9582790844053725,0.9528626701076852,0.9495796471969185,0.6130950549603483,0.9890450572673941,0.779762983055502,0.8803633945556347
3972.15931795291,0.6073036699019339,0.7599175137025133,0.7795571985663299,0.8482897566225481,0.7784639681880983,0.9654350710007834,0.9370740314757737,0.922544127518633,0.9783342628797825,0.853066013116024,0.9508227051931992,0.9583216036160934,0.9528963798062579,0.9495514254314605,0.6131407631790287,0.989341437113991,0.7797945200643317,0.8803640807209292
3971.67720127395,0.6072792134156884,0.760032960402878,0.7795480330519524,0.848139905038001,0.7783366902741403,0.965362559569923,0.9373593836865168,0.9227027659562046,0.9783098402997467,0.8529253180517486,0.9506813966920533,0.9583067574590081,0.9528955456890301,0.9494888700408718,0.6130741429270846,0.9895943507336568,0.7798217836359407,0.8803596005440415
3971.19508459499,0.6072600541509887,0.7601379591427445,0.7794891708840821,0.8479392219963868,0.7782548341492096,0.9652979849400233,0.9376284354237876,0.9228202751026159,0.9782746281382213,0.8527426760320306,0.9505452446284597,0.9582555283205163,0.9528734878965316,0.9493973344807246,0.6129201593440902,0.9897809660775319,0.7798505053296445,0.8803496921154529
3970.71296791603,0.6072665174191877,0.7602472898489899,0.779433128579861,0.8477133973968071,0.7782248200710139,0.9652488386701682,0.9378919194337482,0.922893842790597,0.9782443945723946,0.852543811117546,0.9504539588770315,0.958199013720311,0.9528443834695167,0.9492855721455571,0.6127286776091098,0.9898903004461149,0.7798836437187763,0.8803295969792145
3970.23085123707,0.6072974694647955,0.7603701197265829,0.7794222442380849,0.8474808880009134,0.7782397568559946,0.9652017673551254,0.9381526563880075,0.9229288847936192,0.9782312103905849,0.8523480281186687,0.9504378379822072,0.9581670178950831,0.9528185334553916,0.9491634221450491,0.6125526998826961,0.9899216428173601,0.779920172435513,0.8802923273302613
3969.74873455811,0.6073350873848608,0.7605071504559385,0.779481104040651,0.847251999055621,0.7782849023675471,0.9651298657345504,0.9383982338483225,0.9229376206477777,0.9782400201960344,0.8521668368627583,0.9505103303560727,0.9581831357843403,0.9528023584746875,0.9490417393882301,0.6124360048325634,0.9898823148776853,0.779955649936365,0.8802312916885199
3969.26661787915,0.6073589359826194,0.7606530012155263,0.7796129179343846,0.8470282186951752,0.7783443365696409,0.9650090843173714,0.9386066627879589,0.9229383548264706,0.9782667426515164,0.8520042995230247,0.9506633163278132,0.958258024976612,0.9527990189259784,0.9489302253879145,0.6123973251594454,0.9897872298889414,0.7799847834139209,0.8801444841974593
3968.78450120019,0.6073590822583154,0.7608037898985179,0.7798093402239591,0.8468045424073207,0.7784043147074157,0.9648298705559037,0.9387607564698977,0.9229559077676257,0.9783013079303249,0.8518613453393877,0.9508743785030787,0.9583908695687837,0.9528107027539,0.948835645530419,0.6124294694622134,0.9896585104381868,0.7800041457682048,0.8800360240969726
3968.30238452123,0.6073405876426781,0.7609620131804888,0.7800584819267606,0.8465732836267967,0.7784531683515697,0.9646022142622052,0.9388595202354406,0.9230204731345554,0.9783315613305507,0.8517399859948469,0.951115154066271,0.9585718870243889,0.9528390862118866,0.9487605669170691,0.6125035819130096,0.9895250232123122,0.7800136028225505,0.8799168044500784
3967.82026784227,0.6073161833515603,0.7611349803262805,0.7803474172054765,0.8463288554975438,0.7784821025151298,0.9643503254447492,0.9389203120415164,0.9231564603877852,0.9783483923849046,0.8516432289812759,0.9513613160589357,0.9587855196377795,0.9528828950634406,0.9487020557038066,0.6125805290807003,0.989414153620655,0.7800162045327999,0.879801496841541
3967.33815116331,0.6072918603363487,0.761328559086537,0.7806560426962311,0.8460694867789967,0.7784847119803766,0.9641016893168005,0.9389695963554773,0.9233732735291665,0.9783468053796182,0.8515710425066414,0.9515933807051058,0.9590111628354554,0.9529343312032804,0.9486515265801677,0.6126169478480064,0.9893449801502939,0.7800169522952175,0.8797055317832672
3966.85603448435,0.607252826487359,0.7615353417892333,0.7809451294248192,0.8458025126468623,0.7784588988083053,0.9638771101371223,0.9390231826446855,0.9236519838238141,0.9783253420719349,0.8515161677105576,0.9517914089015469,0.9592210664776237,0.9529762699461855,0.9485975479355104,0.6125719267850319,0.9893194188189859,0.780021087551891,0.8796416398733843
3966.37391780539,0.6071641645261655,0.7617310453731144,0.7811590028836919,0.8455447271743717,0.7784090816615701,0.9636835161591027,0.9390700606621527,0.9239464868968418,0.9782840975270212,0.851463827647868,0.9519327274078779,0.9593843315802255,0.9529866789284003,0.948531219369394,0.6124157903779632,0.9893193208936953,0.780032632747899,0.8796155771972687
3965.89180112643,0.6069799836698119,0.7618736505765854,0.7812266157507224,0.8453267231311022,0.7783479029430607,0.963519301056361,0.9390663491784547,0.9241859240118979,0.9782230170662981,0.8513948733878778,0.9519865990517417,0.9594652104014637,0.9529431500552112,0.9484508078758714,0.6121310986775473,0.9893091868847269,0.7800549603111595,0.8796259673919695
3965.40968444747,0.6066694902685008,0.7619166556725865,0.781086196420182,0.8451909706879968,0.7782948771332178,0.9633832166197878,0.9389481155630602,0.9242954039067308,0.9781423917285264,0.851296127427906,0.9519215457308818,0.959431491144172,0.9528344302119599,0.9483665065201906,0.6117211351060893,0.9892494070458637,0.7800911279869541,0.8796645465650424
3964.92756776851,0.6062375771959388,0.7618289465253661,0.7807124039533158,0.8451817572026913,0.7782705817278142,0.9632817749421143,0.9386602468615286,0.9242230546323157,0.9780444229498737,0.8511693504281981,0.9517187024627065,0.9592646463030955,0.9526674871638814,0.9482985659598909,0.6112106901012164,0.9891138868240323,0.7801441686946848,0.8797197355506079
3964.44545108955,0.6057357115671637,0.7616061736370877,0.7801323653175073,0.8453403861768609,0.7782939063370695,0.9632329717032388,0.9381779428397182,0.9239517375153883,0.9779361448998735,0.8510365754873092,0.951382548290608,0.9589654403385597,0.9524703210781018,0.948275170892819,0.6106499544875488,0.9889006240719045,0.7802167873690871,0.8797789800499761
3963.96333441059,0.6052520828043763,0.7612799528697108,0.779430746521311,0.8456870146645878,0.7783756716489105,0.9632590606643218,0.9375300217178251,0.9235109200203232,0.9778302796138706,0.8509361308909842,0.9509498322997612,0.9585599616994919,0.9522850132489439,0.9483218663201766,0.610106836959081,0.9886386652744948,0.7803092245877796,0.879833028126489
3963.48121773163,0.6048817275630011,0.7609089078049031,0.7787264115126185,0.8462110218780612,0.7785174098394573,0.9633743177379641,0.9367934077537698,0.9229657190975328,0.9777427395418408,0.8509098557794584,0.9504819605704501,0.9580940856841891,0.9521534982908884,0.9484523304182731,0.6096508481325318,0.9883785531977431,0.7804179639900162,0.8798779264044395
3962.99910105267,0.6047040544803532,0.7605692319876071,0.7781532940712893,0.8468627177708348,0.778712164350261,0.963574121443932,0.9360844171810552,0.9224066903159865,0.9776902350880599,0.8509921964396199,0.9500569778803912,0.9576300881404529,0.9521073426289416,0.9486622744106018,0.6093442138787375,0.9881816238817447,0.7805343603794486,0.8799144064613577
